sample_accession_id,sample_alias,file_name,file_accession_id
EGAN00001503897,293T_Ctrl,293T_Ctrl_CHX.bam,EGAF00001577895
EGAN00001503897,293T_Ctrl,293T_Ctrl_None.bam,EGAF00001577896
EGAN00001503897,293T_Ctrl,293T_Ctrl_CHX.bam,EGAF00001654029
EGAN00001503897,293T_Ctrl,293T_Ctrl_None.bam,EGAF00001654030
EGAN00001503897,293T_Ctrl,293T_Ctrl_CHX.bam,EGAF00001654699
EGAN00001503897,293T_Ctrl,293T_Ctrl_None.bam,EGAF00001654700
EGAN00001503898,293T_Mut1,293T_Mut1_CHX.bam,EGAF00001577897
EGAN00001503898,293T_Mut1,293T_Mut1_None.bam,EGAF00001577898
EGAN00001503898,293T_Mut1,293T_Mut1_CHX.bam,EGAF00001654031
EGAN00001503898,293T_Mut1,293T_Mut1_None.bam,EGAF00001654032
EGAN00001503898,293T_Mut1,293T_Mut1_CHX.bam,EGAF00001654701
EGAN00001503898,293T_Mut1,293T_Mut1_None.bam,EGAF00001654817
EGAN00001503899,293T_Mut2,293T_Mut2_CHX.bam,EGAF00001577899
EGAN00001503899,293T_Mut2,293T_Mut2_None.bam,EGAF00001577946
EGAN00001503899,293T_Mut2,293T_Mut2_CHX.bam,EGAF00001654033
EGAN00001503899,293T_Mut2,293T_Mut2_None.bam,EGAF00001654034
EGAN00001503899,293T_Mut2,293T_Mut2_CHX.bam,EGAF00001654818
EGAN00001503899,293T_Mut2,293T_Mut2_None.bam,EGAF00001654819
EGAN00001503900,293T_Mut3,293T_Mut3_CHX.bam,EGAF00001577947
EGAN00001503900,293T_Mut3,293T_Mut3_None.bam,EGAF00001577948
EGAN00001503900,293T_Mut3,293T_Mut3_None.bam,EGAF00001622103
EGAN00001503900,293T_Mut3,293T_Mut3_None.bam,EGAF00001622127
EGAN00001503900,293T_Mut3,293T_Mut3_CHX.bam,EGAF00001654035
EGAN00001503900,293T_Mut3,293T_Mut3_None.bam,EGAF00001654036
EGAN00001503900,293T_Mut3,293T_Mut3_CHX.bam,EGAF00001654820
EGAN00001503900,293T_Mut3,293T_Mut3_None.bam,EGAF00001654821
EGAN00001503900,293T_Mut3,293T_Mut3_None.bam,EGAF00001681688
EGAN00001503901,293T_WT1,293T_WT1_CHX.bam,EGAF00001577949
EGAN00001503901,293T_WT1,293T_WT1_None.bam,EGAF00001577950
EGAN00001503901,293T_WT1,293T_WT1_CHX.bam,EGAF00001622104
EGAN00001503901,293T_WT1,293T_WT1_None.bam,EGAF00001622105
EGAN00001503901,293T_WT1,293T_WT1_CHX.bam,EGAF00001622128
EGAN00001503901,293T_WT1,293T_WT1_None.bam,EGAF00001622129
EGAN00001503901,293T_WT1,293T_WT1_CHX.bam,EGAF00001654037
EGAN00001503901,293T_WT1,293T_WT1_None.bam,EGAF00001654038
EGAN00001503901,293T_WT1,293T_WT1_CHX.bam,EGAF00001654822
EGAN00001503901,293T_WT1,293T_WT1_None.bam,EGAF00001654823
EGAN00001503901,293T_WT1,293T_WT1_CHX.bam,EGAF00001681689
EGAN00001503901,293T_WT1,293T_WT1_None.bam,EGAF00001681690
EGAN00001503902,293T_WT2,293T_WT2_CHX.bam,EGAF00001577951
EGAN00001503902,293T_WT2,293T_WT2_None.bam,EGAF00001577952
EGAN00001503902,293T_WT2,293T_WT2_CHX.bam,EGAF00001622106
EGAN00001503902,293T_WT2,293T_WT2_None.bam,EGAF00001622107
EGAN00001503902,293T_WT2,293T_WT2_CHX.bam,EGAF00001622130
EGAN00001503902,293T_WT2,293T_WT2_None.bam,EGAF00001622131
EGAN00001503902,293T_WT2,293T_WT2_CHX.bam,EGAF00001654039
EGAN00001503902,293T_WT2,293T_WT2_None.bam,EGAF00001654040
EGAN00001503902,293T_WT2,293T_WT2_CHX.bam,EGAF00001654824
EGAN00001503902,293T_WT2,293T_WT2_None.bam,EGAF00001654825
EGAN00001503902,293T_WT2,293T_WT2_CHX.bam,EGAF00001681691
EGAN00001503902,293T_WT2,293T_WT2_None.bam,EGAF00001681692
EGAN00001503903,293T_WT3,293T_WT3_CHX.bam,EGAF00001577953
EGAN00001503903,293T_WT3,293T_WT3_None.bam,EGAF00001577954
EGAN00001503903,293T_WT3,293T_WT3_CHX.bam,EGAF00001622108
EGAN00001503903,293T_WT3,293T_WT3_None.bam,EGAF00001622109
EGAN00001503903,293T_WT3,293T_WT3_CHX.bam,EGAF00001622132
EGAN00001503903,293T_WT3,293T_WT3_None.bam,EGAF00001622133
EGAN00001503903,293T_WT3,293T_WT3_CHX.bam,EGAF00001654041
EGAN00001503903,293T_WT3,293T_WT3_None.bam,EGAF00001654042
EGAN00001503903,293T_WT3,293T_WT3_CHX.bam,EGAF00001654826
EGAN00001503903,293T_WT3,293T_WT3_None.bam,EGAF00001654827
EGAN00001503903,293T_WT3,293T_WT3_CHX.bam,EGAF00001681693
EGAN00001503903,293T_WT3,293T_WT3_None.bam,EGAF00001681694
EGAN00001503904,PV10001,PV10001_CD34.bam,EGAF00001577955
EGAN00001503904,PV10001,PV10001_DNA.bam,EGAF00001577956
EGAN00001503904,PV10001,PV10001_CD34.bam,EGAF00001654043
EGAN00001503904,PV10001,PV10001_DNA.bam,EGAF00001654044
EGAN00001503904,PV10001,PV10001_CD34.bam,EGAF00001654828
EGAN00001503904,PV10001,PV10001_DNA.bam,EGAF00001654829
EGAN00001503905,PV1009,PV1009_BMMNC.bam,EGAF00001577957
EGAN00001503905,PV1009,PV1009_CD34.bam,EGAF00001577958
EGAN00001503905,PV1009,PV1009_DNA.bam,EGAF00001577959
EGAN00001503905,PV1009,PV1009_BMMNC.bam,EGAF00001654045
EGAN00001503905,PV1009,PV1009_CD34.bam,EGAF00001654046
EGAN00001503905,PV1009,PV1009_DNA.bam,EGAF00001654047
EGAN00001503905,PV1009,PV1009_BMMNC.bam,EGAF00001654830
EGAN00001503905,PV1009,PV1009_CD34.bam,EGAF00001654831
EGAN00001503905,PV1009,PV1009_DNA.bam,EGAF00001654832
EGAN00001503906,PV1010,PV1010_day14.bam,EGAF00001577960
EGAN00001503906,PV1010,PV1010_day7.bam,EGAF00001577961
EGAN00001503906,PV1010,PV1010_day14.bam,EGAF00001654048
EGAN00001503906,PV1010,PV1010_day7.bam,EGAF00001654049
EGAN00001503906,PV1010,PV1010_day14.bam,EGAF00001654833
EGAN00001503906,PV1010,PV1010_day7.bam,EGAF00001654834
EGAN00001503907,PV1015,PV1015_BMMNC.bam,EGAF00001577962
EGAN00001503907,PV1015,PV1015_DNA.bam,EGAF00001577963
EGAN00001503907,PV1015,PV1015_BMMNC.bam,EGAF00001654050
EGAN00001503907,PV1015,PV1015_DNA.bam,EGAF00001654051
EGAN00001503907,PV1015,PV1015_BMMNC.bam,EGAF00001654835
EGAN00001503907,PV1015,PV1015_DNA.bam,EGAF00001654836
EGAN00001503908,PV1016,PV1016_BMMNC.bam,EGAF00001577964
EGAN00001503908,PV1016,PV1016_DNA.bam,EGAF00001577965
EGAN00001503908,PV1016,PV1016_BMMNC.bam,EGAF00001654075
EGAN00001503908,PV1016,PV1016_DNA.bam,EGAF00001654076
EGAN00001503908,PV1016,PV1016_BMMNC.bam,EGAF00001654837
EGAN00001503908,PV1016,PV1016_DNA.bam,EGAF00001654838
EGAN00001503909,PV1020,PV1020_BMMNC.bam,EGAF00001577966
EGAN00001503909,PV1020,PV1020_DNA.bam,EGAF00001577967
EGAN00001503909,PV1020,PV1020_BMMNC.bam,EGAF00001654077
EGAN00001503909,PV1020,PV1020_DNA.bam,EGAF00001654078
EGAN00001503909,PV1020,PV1020_BMMNC.bam,EGAF00001654839
EGAN00001503909,PV1020,PV1020_DNA.bam,EGAF00001654955
EGAN00001503910,PV1022,PV1022_BMMNC.bam,EGAF00001577968
EGAN00001503910,PV1022,PV1022_CD34.bam,EGAF00001577995
EGAN00001503910,PV1022,PV1022_DNA.bam,EGAF00001577996
EGAN00001503910,PV1022,PV1022_BMMNC.bam,EGAF00001654079
EGAN00001503910,PV1022,PV1022_CD34.bam,EGAF00001654080
EGAN00001503910,PV1022,PV1022_DNA.bam,EGAF00001654081
EGAN00001503910,PV1022,PV1022_BMMNC.bam,EGAF00001654956
EGAN00001503910,PV1022,PV1022_CD34.bam,EGAF00001654957
EGAN00001503910,PV1022,PV1022_DNA.bam,EGAF00001654958
EGAN00001503911,PV1035,PV1035_BMMNC.bam,EGAF00001577997
EGAN00001503911,PV1035,PV1035_CD34.bam,EGAF00001577998
EGAN00001503911,PV1035,PV1035_DNA.bam,EGAF00001577999
EGAN00001503911,PV1035,PV1035_BMMNC.bam,EGAF00001654082
EGAN00001503911,PV1035,PV1035_CD34.bam,EGAF00001654083
EGAN00001503911,PV1035,PV1035_DNA.bam,EGAF00001654084
EGAN00001503911,PV1035,PV1035_BMMNC.bam,EGAF00001654959
EGAN00001503911,PV1035,PV1035_CD34.bam,EGAF00001654960
EGAN00001503911,PV1035,PV1035_DNA.bam,EGAF00001654961
EGAN00001503912,PV1038,PV1038_BMMNC.bam,EGAF00001578000
EGAN00001503912,PV1038,PV1038_DNA.bam,EGAF00001578001
EGAN00001503912,PV1038,PV1038_BMMNC.bam,EGAF00001654085
EGAN00001503912,PV1038,PV1038_DNA.bam,EGAF00001654086
EGAN00001503912,PV1038,PV1038_BMMNC.bam,EGAF00001654962
EGAN00001503912,PV1038,PV1038_DNA.bam,EGAF00001654963
EGAN00001503913,PV1043,PV1043_BMMNC.bam,EGAF00001578002
EGAN00001503913,PV1043,PV1043_CD34.bam,EGAF00001578003
EGAN00001503913,PV1043,PV1043_DNA.bam,EGAF00001578004
EGAN00001503913,PV1043,PV1043_BMMNC.bam,EGAF00001654087
EGAN00001503913,PV1043,PV1043_CD34.bam,EGAF00001654088
EGAN00001503913,PV1043,PV1043_DNA.bam,EGAF00001654089
EGAN00001503913,PV1043,PV1043_BMMNC.bam,EGAF00001654964
EGAN00001503913,PV1043,PV1043_CD34.bam,EGAF00001654965
EGAN00001503913,PV1043,PV1043_DNA.bam,EGAF00001654966
EGAN00001503914,PV1046,PV1046_BMMNC.bam,EGAF00001578005
EGAN00001503914,PV1046,PV1046_DNA.bam,EGAF00001578006
EGAN00001503914,PV1046,PV1046_BMMNC.bam,EGAF00001654090
EGAN00001503914,PV1046,PV1046_DNA.bam,EGAF00001654091
EGAN00001503914,PV1046,PV1046_BMMNC.bam,EGAF00001654967
EGAN00001503914,PV1046,PV1046_DNA.bam,EGAF00001654968
EGAN00001503915,PV1047,PV1047_BMMNC.bam,EGAF00001578007
EGAN00001503915,PV1047,PV1047_BMMNC.bam,EGAF00001654092
EGAN00001503915,PV1047,PV1047_BMMNC.bam,EGAF00001654969
EGAN00001503916,PV1057,PV1057_BMMNC.bam,EGAF00001578008
EGAN00001503916,PV1057,PV1057_DNA.bam,EGAF00001578009
EGAN00001503916,PV1057,PV1057_day14.bam,EGAF00001578010
EGAN00001503916,PV1057,PV1057_day7.bam,EGAF00001578011
EGAN00001503916,PV1057,PV1057_BMMNC.bam,EGAF00001654093
EGAN00001503916,PV1057,PV1057_DNA.bam,EGAF00001654094
EGAN00001503916,PV1057,PV1057_day14.bam,EGAF00001654095
EGAN00001503916,PV1057,PV1057_day7.bam,EGAF00001654096
EGAN00001503916,PV1057,PV1057_BMMNC.bam,EGAF00001655039
EGAN00001503916,PV1057,PV1057_DNA.bam,EGAF00001655040
EGAN00001503916,PV1057,PV1057_day14.bam,EGAF00001655041
EGAN00001503916,PV1057,PV1057_day7.bam,EGAF00001655042
EGAN00001503917,PV1058,PV1058_BMMNC.bam,EGAF00001578012
EGAN00001503917,PV1058,PV1058_DNA.bam,EGAF00001578013
EGAN00001503917,PV1058,PV1058_BMMNC.bam,EGAF00001654097
EGAN00001503917,PV1058,PV1058_DNA.bam,EGAF00001654152
EGAN00001503917,PV1058,PV1058_BMMNC.bam,EGAF00001655043
EGAN00001503917,PV1058,PV1058_DNA.bam,EGAF00001655044
EGAN00001503918,PV1059,PV1059_BMMNC.bam,EGAF00001578014
EGAN00001503918,PV1059,PV1059_CD34.bam,EGAF00001578015
EGAN00001503918,PV1059,PV1059_DNA.bam,EGAF00001578016
EGAN00001503918,PV1059,PV1059_BMMNC.bam,EGAF00001654153
EGAN00001503918,PV1059,PV1059_CD34.bam,EGAF00001654154
EGAN00001503918,PV1059,PV1059_DNA.bam,EGAF00001654155
EGAN00001503918,PV1059,PV1059_BMMNC.bam,EGAF00001655045
EGAN00001503918,PV1059,PV1059_CD34.bam,EGAF00001655046
EGAN00001503918,PV1059,PV1059_DNA.bam,EGAF00001655047
EGAN00001503919,PV1064,PV1064_BMMNC.bam,EGAF00001578017
EGAN00001503919,PV1064,PV1064_CD34.bam,EGAF00001578041
EGAN00001503919,PV1064,PV1064_DNA.bam,EGAF00001578042
EGAN00001503919,PV1064,PV1064_BMMNC.bam,EGAF00001654156
EGAN00001503919,PV1064,PV1064_CD34.bam,EGAF00001654157
EGAN00001503919,PV1064,PV1064_DNA.bam,EGAF00001654158
EGAN00001503919,PV1064,PV1064_BMMNC.bam,EGAF00001655048
EGAN00001503919,PV1064,PV1064_CD34.bam,EGAF00001655049
EGAN00001503919,PV1064,PV1064_DNA.bam,EGAF00001655050
EGAN00001503920,PV1065,PV1065_day14.bam,EGAF00001578043
EGAN00001503920,PV1065,PV1065_day7.bam,EGAF00001578044
EGAN00001503920,PV1065,PV1065_day14.bam,EGAF00001654159
EGAN00001503920,PV1065,PV1065_day7.bam,EGAF00001654160
EGAN00001503920,PV1065,PV1065_day14.bam,EGAF00001655051
EGAN00001503920,PV1065,PV1065_day7.bam,EGAF00001655052
EGAN00001503921,PV1066,PV1066_BMMNC.bam,EGAF00001578045
EGAN00001503921,PV1066,PV1066_CD34.bam,EGAF00001578046
EGAN00001503921,PV1066,PV1066_DNA.bam,EGAF00001578047
EGAN00001503921,PV1066,PV1066_BMMNC.bam,EGAF00001654161
EGAN00001503921,PV1066,PV1066_CD34.bam,EGAF00001654162
EGAN00001503921,PV1066,PV1066_DNA.bam,EGAF00001654163
EGAN00001503921,PV1066,PV1066_BMMNC.bam,EGAF00001655053
EGAN00001503921,PV1066,PV1066_CD34.bam,EGAF00001655054
EGAN00001503921,PV1066,PV1066_DNA.bam,EGAF00001655055
EGAN00001503922,PV1068,PV1068_BMMNC.bam,EGAF00001578048
EGAN00001503922,PV1068,PV1068_DNA.bam,EGAF00001578049
EGAN00001503922,PV1068,PV1068_day14.bam,EGAF00001578050
EGAN00001503922,PV1068,PV1068_day7.bam,EGAF00001578051
EGAN00001503922,PV1068,PV1068_BMMNC.bam,EGAF00001654164
EGAN00001503922,PV1068,PV1068_DNA.bam,EGAF00001654165
EGAN00001503922,PV1068,PV1068_day14.bam,EGAF00001654166
EGAN00001503922,PV1068,PV1068_day7.bam,EGAF00001654167
EGAN00001503922,PV1068,PV1068_BMMNC.bam,EGAF00001655056
EGAN00001503922,PV1068,PV1068_DNA.bam,EGAF00001655057
EGAN00001503922,PV1068,PV1068_day14.bam,EGAF00001655058
EGAN00001503922,PV1068,PV1068_day7.bam,EGAF00001655059
EGAN00001503923,PV1074,PV1074_BMMNC.bam,EGAF00001578052
EGAN00001503923,PV1074,PV1074_DNA.bam,EGAF00001578053
EGAN00001503923,PV1074,PV1074_BMMNC.bam,EGAF00001654168
EGAN00001503923,PV1074,PV1074_DNA.bam,EGAF00001654169
EGAN00001503923,PV1074,PV1074_BMMNC.bam,EGAF00001655060
EGAN00001503923,PV1074,PV1074_DNA.bam,EGAF00001655061
EGAN00001503924,PV1075,PV1075_CD34.bam,EGAF00001578054
EGAN00001503924,PV1075,PV1075_DNA.bam,EGAF00001578055
EGAN00001503924,PV1075,PV1075_CD34.bam,EGAF00001654170
EGAN00001503924,PV1075,PV1075_DNA.bam,EGAF00001654171
EGAN00001503924,PV1075,PV1075_CD34.bam,EGAF00001654238
EGAN00001503924,PV1075,PV1075_DNA.bam,EGAF00001654239
EGAN00001503925,PV1078,PV1078_BMMNC.bam,EGAF00001578056
EGAN00001503925,PV1078,PV1078_DNA.bam,EGAF00001578057
EGAN00001503925,PV1078,PV1078_BMMNC.bam,EGAF00001654172
EGAN00001503925,PV1078,PV1078_DNA.bam,EGAF00001654173
EGAN00001503925,PV1078,PV1078_BMMNC.bam,EGAF00001654240
EGAN00001503925,PV1078,PV1078_DNA.bam,EGAF00001654241
EGAN00001503926,PV1087,PV1087_CD34.bam,EGAF00001578058
EGAN00001503926,PV1087,PV1087_DNA.bam,EGAF00001578059
EGAN00001503926,PV1087,PV1087_CD34.bam,EGAF00001654174
EGAN00001503926,PV1087,PV1087_CD34.bam,EGAF00001654242
EGAN00001503926,PV1087,PV1087_DNA.bam,EGAF00001654243
EGAN00001503926,PV1087,PV1087_DNA.bam,EGAF00001654284
EGAN00001503927,PV1089,PV1089_CD34.bam,EGAF00001578060
EGAN00001503927,PV1089,PV1089_DNA.bam,EGAF00001578061
EGAN00001503927,PV1089,PV1089_CD34.bam,EGAF00001654244
EGAN00001503927,PV1089,PV1089_DNA.bam,EGAF00001654245
EGAN00001503927,PV1089,PV1089_CD34.bam,EGAF00001654285
EGAN00001503927,PV1089,PV1089_DNA.bam,EGAF00001654286
EGAN00001503928,PV1092,PV1092_BMMNC.bam,EGAF00001578062
EGAN00001503928,PV1092,PV1092_CD34.bam,EGAF00001578063
EGAN00001503928,PV1092,PV1092_DNA.bam,EGAF00001578087
EGAN00001503928,PV1092,PV1092_BMMNC.bam,EGAF00001622110
EGAN00001503928,PV1092,PV1092_BMMNC.bam,EGAF00001622134
EGAN00001503928,PV1092,PV1092_BMMNC.bam,EGAF00001654246
EGAN00001503928,PV1092,PV1092_CD34.bam,EGAF00001654247
EGAN00001503928,PV1092,PV1092_DNA.bam,EGAF00001654248
EGAN00001503928,PV1092,PV1092_BMMNC.bam,EGAF00001654287
EGAN00001503928,PV1092,PV1092_CD34.bam,EGAF00001654288
EGAN00001503928,PV1092,PV1092_DNA.bam,EGAF00001654289
EGAN00001503928,PV1092,PV1092_BMMNC.bam,EGAF00001681695
EGAN00001503929,PV1098,PV1098_BMMNC.bam,EGAF00001578088
EGAN00001503929,PV1098,PV1098_CD34.bam,EGAF00001578089
EGAN00001503929,PV1098,PV1098_DNA.bam,EGAF00001578090
EGAN00001503929,PV1098,PV1098_BMMNC.bam,EGAF00001622111
EGAN00001503929,PV1098,PV1098_BMMNC.bam,EGAF00001622135
EGAN00001503929,PV1098,PV1098_BMMNC.bam,EGAF00001654249
EGAN00001503929,PV1098,PV1098_CD34.bam,EGAF00001654250
EGAN00001503929,PV1098,PV1098_DNA.bam,EGAF00001654251
EGAN00001503929,PV1098,PV1098_BMMNC.bam,EGAF00001654290
EGAN00001503929,PV1098,PV1098_CD34.bam,EGAF00001654291
EGAN00001503929,PV1098,PV1098_DNA.bam,EGAF00001654292
EGAN00001503929,PV1098,PV1098_BMMNC.bam,EGAF00001681696
EGAN00001503930,PV1101,PV1101_CD34.bam,EGAF00001578091
EGAN00001503930,PV1101,PV1101_DNA.bam,EGAF00001578092
EGAN00001503930,PV1101,PV1101_CD34.bam,EGAF00001654252
EGAN00001503930,PV1101,PV1101_DNA.bam,EGAF00001654253
EGAN00001503930,PV1101,PV1101_CD34.bam,EGAF00001654293
EGAN00001503930,PV1101,PV1101_DNA.bam,EGAF00001654294
EGAN00001503931,PV1103,PV1103_BMMNC.bam,EGAF00001578093
EGAN00001503931,PV1103,PV1103_CD34.bam,EGAF00001578094
EGAN00001503931,PV1103,PV1103_DNA.bam,EGAF00001578095
EGAN00001503931,PV1103,PV1103_BMMNC.bam,EGAF00001622112
EGAN00001503931,PV1103,PV1103_BMMNC.bam,EGAF00001622136
EGAN00001503931,PV1103,PV1103_BMMNC.bam,EGAF00001654254
EGAN00001503931,PV1103,PV1103_CD34.bam,EGAF00001654255
EGAN00001503931,PV1103,PV1103_DNA.bam,EGAF00001654256
EGAN00001503931,PV1103,PV1103_BMMNC.bam,EGAF00001654295
EGAN00001503931,PV1103,PV1103_CD34.bam,EGAF00001654296
EGAN00001503931,PV1103,PV1103_DNA.bam,EGAF00001654297
EGAN00001503931,PV1103,PV1103_BMMNC.bam,EGAF00001681697
EGAN00001503932,PV1108,PV1108_BMMNC.bam,EGAF00001578096
EGAN00001503932,PV1108,PV1108_DNA.bam,EGAF00001578097
EGAN00001503932,PV1108,PV1108_BMMNC.bam,EGAF00001622113
EGAN00001503932,PV1108,PV1108_BMMNC.bam,EGAF00001622137
EGAN00001503932,PV1108,PV1108_BMMNC.bam,EGAF00001654257
EGAN00001503932,PV1108,PV1108_DNA.bam,EGAF00001654258
EGAN00001503932,PV1108,PV1108_BMMNC.bam,EGAF00001654298
EGAN00001503932,PV1108,PV1108_DNA.bam,EGAF00001654299
EGAN00001503932,PV1108,PV1108_BMMNC.bam,EGAF00001681698
EGAN00001503933,PV1113,PV1113_BMMNC.bam,EGAF00001578098
EGAN00001503933,PV1113,PV1113_DNA.bam,EGAF00001578099
EGAN00001503933,PV1113,PV1113_BMMNC.bam,EGAF00001622114
EGAN00001503933,PV1113,PV1113_BMMNC.bam,EGAF00001622138
EGAN00001503933,PV1113,PV1113_BMMNC.bam,EGAF00001654259
EGAN00001503933,PV1113,PV1113_DNA.bam,EGAF00001654260
EGAN00001503933,PV1113,PV1113_BMMNC.bam,EGAF00001654300
EGAN00001503933,PV1113,PV1113_DNA.bam,EGAF00001654301
EGAN00001503933,PV1113,PV1113_BMMNC.bam,EGAF00001681699
EGAN00001503934,PV1114,PV1114_BMMNC.bam,EGAF00001578100
EGAN00001503934,PV1114,PV1114_DNA.bam,EGAF00001578101
EGAN00001503934,PV1114,PV1114_BMMNC.bam,EGAF00001622115
EGAN00001503934,PV1114,PV1114_BMMNC.bam,EGAF00001622139
EGAN00001503934,PV1114,PV1114_BMMNC.bam,EGAF00001654302
EGAN00001503934,PV1114,PV1114_DNA.bam,EGAF00001654303
EGAN00001503934,PV1114,PV1114_BMMNC.bam,EGAF00001654376
EGAN00001503934,PV1114,PV1114_DNA.bam,EGAF00001654377
EGAN00001503934,PV1114,PV1114_BMMNC.bam,EGAF00001681700
EGAN00001503935,PV1121,PV1121_CD34.bam,EGAF00001578102
EGAN00001503935,PV1121,PV1121_DNA.bam,EGAF00001578103
EGAN00001503935,PV1121,PV1121_CD34.bam,EGAF00001654304
EGAN00001503935,PV1121,PV1121_DNA.bam,EGAF00001654305
EGAN00001503935,PV1121,PV1121_CD34.bam,EGAF00001654378
EGAN00001503935,PV1121,PV1121_DNA.bam,EGAF00001654379
EGAN00001503936,PV1123,PV1123_BMMNC.bam,EGAF00001578104
EGAN00001503936,PV1123,PV1123_DNA.bam,EGAF00001578105
EGAN00001503936,PV1123,PV1123_BMMNC.bam,EGAF00001622116
EGAN00001503936,PV1123,PV1123_BMMNC.bam,EGAF00001622140
EGAN00001503936,PV1123,PV1123_BMMNC.bam,EGAF00001654306
EGAN00001503936,PV1123,PV1123_BMMNC.bam,EGAF00001654380
EGAN00001503936,PV1123,PV1123_DNA.bam,EGAF00001654381
EGAN00001503936,PV1123,PV1123_DNA.bam,EGAF00001654449
EGAN00001503936,PV1123,PV1123_BMMNC.bam,EGAF00001681701
EGAN00001503937,PV1127,PV1127_CD34.bam,EGAF00001578106
EGAN00001503937,PV1127,PV1127_CD34.bam,EGAF00001654382
EGAN00001503937,PV1127,PV1127_CD34.bam,EGAF00001654450
EGAN00001503938,PV1130,PV1130_BMMNC.bam,EGAF00001578107
EGAN00001503938,PV1130,PV1130_CD34.bam,EGAF00001578108
EGAN00001503938,PV1130,PV1130_DNA.bam,EGAF00001578109
EGAN00001503938,PV1130,PV1130_BMMNC.bam,EGAF00001622117
EGAN00001503938,PV1130,PV1130_BMMNC.bam,EGAF00001622141
EGAN00001503938,PV1130,PV1130_BMMNC.bam,EGAF00001654383
EGAN00001503938,PV1130,PV1130_CD34.bam,EGAF00001654384
EGAN00001503938,PV1130,PV1130_DNA.bam,EGAF00001654385
EGAN00001503938,PV1130,PV1130_BMMNC.bam,EGAF00001654451
EGAN00001503938,PV1130,PV1130_CD34.bam,EGAF00001654452
EGAN00001503938,PV1130,PV1130_DNA.bam,EGAF00001654453
EGAN00001503938,PV1130,PV1130_BMMNC.bam,EGAF00001681702
EGAN00001503939,PV1138,PV1138_BMMNC.bam,EGAF00001577560
EGAN00001503939,PV1138,PV1138_DNA.bam,EGAF00001577561
EGAN00001503939,PV1138,PV1138_BMMNC.bam,EGAF00001622118
EGAN00001503939,PV1138,PV1138_BMMNC.bam,EGAF00001622142
EGAN00001503939,PV1138,PV1138_BMMNC.bam,EGAF00001654386
EGAN00001503939,PV1138,PV1138_DNA.bam,EGAF00001654387
EGAN00001503939,PV1138,PV1138_BMMNC.bam,EGAF00001654454
EGAN00001503939,PV1138,PV1138_DNA.bam,EGAF00001654455
EGAN00001503939,PV1138,PV1138_BMMNC.bam,EGAF00001681703
EGAN00001503940,PV1142,PV1142_BMMNC.bam,EGAF00001577562
EGAN00001503940,PV1142,PV1142_DNA.bam,EGAF00001577563
EGAN00001503940,PV1142,PV1142_BMMNC.bam,EGAF00001622119
EGAN00001503940,PV1142,PV1142_BMMNC.bam,EGAF00001622143
